name,1,2,3,4,5,6,7
A349PO161,A,3,4,9,P,O,161
A349PX69,A,3,4,9,P,X,69
A349XA82,A,3,4,9,X,A,82
A349YT763,A,3,4,9,Y,T,763
A350KC37,A,3,5,0,K,C,37
A350MX150,A,3,5,0,M,X,150
A350TE716,A,3,5,0,T,E,716
A350TO27,A,3,5,0,T,O,27
A350YK134,A,3,5,0,Y,K,134
A351HE82,A,3,5,1,H,E,82
A351OK90,A,3,5,1,O,K,90
A351TA35,A,3,5,1,T,A,35
A351TB35,A,3,5,1,T,B,35
A352CA35,A,3,5,2,C,A,35
A352EK122,A,3,5,2,E,K,122
A352YH161,A,3,5,2,Y,H,161
A353AA97,A,3,5,3,A,A,97
A353BX193,A,3,5,3,B,X,193
A353CH102,A,3,5,3,C,H,102
A353HH763,A,3,5,3,H,H,763
A353PY102,A,3,5,3,P,Y,102
A353TK89,A,3,5,3,T,K,89
A353XA38,A,3,5,3,X,A,38
A354CB174,A,3,5,4,C,B,174
A354KP197,A,3,5,4,K,P,197
A354OO46,A,3,5,4,O,O,46
A355AE761,A,3,5,5,A,E,761
A355AM01,A,3,5,5,A,M,01
A355CA13,A,3,5,5,C,A,13
A355EX92,A,3,5,5,E,X,92
A355KB152,A,3,5,5,K,B,152
A355OO51,A,3,5,5,O,O,51
A355PH82,A,3,5,5,P,H,82
A356AA178,A,3,5,6,A,A,178
A356CE35,A,3,5,6,C,E,35
A356EP96,A,3,5,6,E,P,96
A356ET777,A,3,5,6,E,T,777
A356KP198,A,3,5,6,K,P,198
A356XO35,A,3,5,6,X,O,35
A357OC196,A,3,5,7,O,C,196
A357YO82,A,3,5,7,Y,O,82
A358AA136,A,3,5,8,A,A,136
A358AA164,A,3,5,8,A,A,164
A358AY797,A,3,5,8,A,Y,797
A358CC82,A,3,5,8,C,C,82
A358XB35,A,3,5,8,X,B,35
A359AA97,A,3,5,9,A,A,97
A359BA761,A,3,5,9,B,A,761
A359ET142,A,3,5,9,E,T,142
A359KC37,A,3,5,9,K,C,37
A359TA134,A,3,5,9,T,A,134
A360AA178,A,3,6,0,A,A,178
A360AY198,A,3,6,0,A,Y,198
A360AY92,A,3,6,0,A,Y,92
A360CP199,A,3,6,0,C,P,199
A360CY178,A,3,6,0,C,Y,178
A360TO152,A,3,6,0,T,O,152
A360TO35,A,3,6,0,T,O,35
A360TX46,A,3,6,0,T,X,46
A361CP18,A,3,6,1,C,P,18
A361EC702,A,3,6,1,E,C,702
A361TX152,A,3,6,1,T,X,152
A362AA177,A,3,6,2,A,A,177
A362AA77,A,3,6,2,A,A,77
A362CB82,A,3,6,2,C,B,82
A362OC01,A,3,6,2,O,C,01
A362YT763,A,3,6,2,Y,T,763
A363BE123,A,3,6,3,B,E,123
A363CA35,A,3,6,3,C,A,35
A363EH50,A,3,6,3,E,H,50
A363OA35,A,3,6,3,O,A,35
A363PA93,A,3,6,3,P,A,93
A363PC178,A,3,6,3,P,C,178
A363YY126,A,3,6,3,Y,Y,126
A364BC763,A,3,6,4,B,C,763
A364CC126,A,3,6,4,C,C,126
A364CH35,A,3,6,4,C,H,35
A364CP190,A,3,6,4,C,P,190
A364KX82,A,3,6,4,K,X,82
A364OT134,A,3,6,4,O,T,134
A364TA123,A,3,6,4,T,A,123
A364YO102,A,3,6,4,Y,O,102
A364YY126,A,3,6,4,Y,Y,126
A365AA72,A,3,6,5,A,A,72
A365BT186,A,3,6,5,B,T,186
A365PT134,A,3,6,5,P,T,134
A365TK37,A,3,6,5,T,K,37
A365XC198,A,3,6,5,X,C,198
A365XP134,A,3,6,5,X,P,134
A366AA177,A,3,6,6,A,A,177
A366CA35,A,3,6,6,C,A,35
A366HB199,A,3,6,6,H,B,199
A366HX69,A,3,6,6,H,X,69
A366KC199,A,3,6,6,K,C,199
A366KY716,A,3,6,6,K,Y,716
A367AA164,A,3,6,7,A,A,164
A367HT13,A,3,6,7,H,T,13
A367XH82,A,3,6,7,X,H,82
A367YA64,A,3,6,7,Y,A,64
A367YB154,A,3,6,7,Y,B,154
A367YO198,A,3,6,7,Y,O,198
A367YO82,A,3,6,7,Y,O,82
A367YP134,A,3,6,7,Y,P,134
A368AA190,A,3,6,8,A,A,190
A368CB35,A,3,6,8,C,B,35
A368EH76,A,3,6,8,E,H,76
A368OO35,A,3,6,8,O,O,35
A368PX198,A,3,6,8,P,X,198
A368XB35,A,3,6,8,X,B,35
A368YK82,A,3,6,8,Y,K,82
A369AA92,A,3,6,9,A,A,92
A369AO122,A,3,6,9,A,O,122
A369ET92,A,3,6,9,E,T,92
A369HY763,A,3,6,9,H,Y,763
A369KK83,A,3,6,9,K,K,83
A369OP35,A,3,6,9,O,P,35
A369PP763,A,3,6,9,P,P,763
A369PY82,A,3,6,9,P,Y,82
A369XB777,A,3,6,9,X,B,777
A369YA198,A,3,6,9,Y,A,198
A370BA82,A,3,7,0,B,A,82
A370CP38,A,3,7,0,C,P,38
A370OC92,A,3,7,0,O,C,92
A370PH198,A,3,7,0,P,H,198
A371BB142,A,3,7,1,B,B,142
A371BT92,A,3,7,1,B,T,92
A371CC35,A,3,7,1,C,C,35
A371CY92,A,3,7,1,C,Y,92
A371HB02,A,3,7,1,H,B,02
A371XX199,A,3,7,1,X,X,199
A371YE198,A,3,7,1,Y,E,198
A371YO82,A,3,7,1,Y,O,82
A372CE35,A,3,7,2,C,E,35
A372EC777,A,3,7,2,E,C,777
A372EY01,A,3,7,2,E,Y,01
A372HX33,A,3,7,2,H,X,33
A372OT123,A,3,7,2,O,T,123
A372TC164,A,3,7,2,T,C,164
A372TE198,A,3,7,2,T,E,198
A372TE70,A,3,7,2,T,E,70
A372YO198,A,3,7,2,Y,O,198
A373BY67,A,3,7,3,B,Y,67
A373HH35,A,3,7,3,H,H,35
A373HY09,A,3,7,3,H,Y,09
A373KA178,A,3,7,3,K,A,178
A373TC35,A,3,7,3,T,C,35
A374AC790,A,3,7,4,A,C,790
A374AH702,A,3,7,4,A,H,702
A374OH73,A,3,7,4,O,H,73
A374XK38,A,3,7,4,X,K,38
A375AA96,A,3,7,5,A,A,96
A375BP122,A,3,7,5,B,P,122
A375BX92,A,3,7,5,B,X,92
A375EY142,A,3,7,5,E,Y,142
A375KK60,A,3,7,5,K,K,60
A376AK82,A,3,7,6,A,K,82
A376EK164,A,3,7,6,E,K,164
A376HX66,A,3,7,6,H,X,66
A376OX35,A,3,7,6,O,X,35
A377AY126,A,3,7,7,A,Y,126
A377BP75,A,3,7,7,B,P,75
A377EE198,A,3,7,7,E,E,198
A377EK122,A,3,7,7,E,K,122
A377EK67,A,3,7,7,E,K,67
A377EO702,A,3,7,7,E,O,702
A377KY67,A,3,7,7,K,Y,67
A377MK152,A,3,7,7,M,K,152
A377OO35,A,3,7,7,O,O,35
A377OT51,A,3,7,7,O,T,51
A377PA35,A,3,7,7,P,A,35
A377PX35,A,3,7,7,P,X,35
A377XE82,A,3,7,7,X,E,82
A378AX92,A,3,7,8,A,X,92
A378EO186,A,3,7,8,E,O,186
A378EX142,A,3,7,8,E,X,142
A378TE73,A,3,7,8,T,E,73
A378TT150,A,3,7,8,T,T,150
A379CO177,A,3,7,9,C,O,177
A379TH57,A,3,7,9,T,H,57
A380AA10,A,3,8,0,A,A,10
A380BA142,A,3,8,0,B,A,142
A380BB156,A,3,8,0,B,B,156
A380BX122,A,3,8,0,B,X,122
A380KC126,A,3,8,0,K,C,126
A381AA97,A,3,8,1,A,A,97
A381AT67,A,3,8,1,A,T,67
A381EC92,A,3,8,1,E,C,92
A381PX97,A,3,8,1,P,X,97
A381XX09,A,3,8,1,X,X,09
A382AK82,A,3,8,2,A,K,82
A382AO164,A,3,8,2,A,O,164
A382AT67,A,3,8,2,A,T,67
A382BB134,A,3,8,2,B,B,134
A382BH163,A,3,8,2,B,H,163
A382EP198,A,3,8,2,E,P,198
A382KC198,A,3,8,2,K,C,198
A382OE51,A,3,8,2,O,E,51
A382OY122,A,3,8,2,O,Y,122
A382TB125,A,3,8,2,T,B,125
A382TO35,A,3,8,2,T,O,35
A383AA113,A,3,8,3,A,A,113
A383AO77,A,3,8,3,A,O,77
A383BO799,A,3,8,3,B,O,799
A383BX190,A,3,8,3,B,X,190
A383CA177,A,3,8,3,C,A,177
A383HH174,A,3,8,3,H,H,174
A383YO37,A,3,8,3,Y,O,37
A384AO102,A,3,8,4,A,O,102
A384AT67,A,3,8,4,A,T,67
A384CP35,A,3,8,4,C,P,35
A384OE51,A,3,8,4,O,E,51
A384OO83,A,3,8,4,O,O,83
A384TO82,A,3,8,4,T,O,82
A384YH161,A,3,8,4,Y,H,161
A385AA66,A,3,8,5,A,A,66
A385AT67,A,3,8,5,A,T,67
A385ET73,A,3,8,5,E,T,73
A385HO186,A,3,8,5,H,O,186
A385OP35,A,3,8,5,O,P,35
A385TP21,A,3,8,5,T,P,21
A385TP35,A,3,8,5,T,P,35
A386AT67,A,3,8,6,A,T,67
A386BK186,A,3,8,6,B,K,186
A386BT147,A,3,8,6,B,T,147
A386CC35,A,3,8,6,C,C,35
A386OK702,A,3,8,6,O,K,702
A386TB159,A,3,8,6,T,B,159
A386TX152,A,3,8,6,T,X,152
A386XO40,A,3,8,6,X,O,40
A387OA178,A,3,8,7,O,A,178
A387OY51,A,3,8,7,O,Y,51
A387PB35,A,3,8,7,P,B,35
A387PP08,A,3,8,7,P,P,08
A387XH35,A,3,8,7,X,H,35
A388EC702,A,3,8,8,E,C,702
A388HX11,A,3,8,8,H,X,11
A388KP92,A,3,8,8,K,P,92
A388KT58,A,3,8,8,K,T,58
A388PX35,A,3,8,8,P,X,35
A388XE154,A,3,8,8,X,E,154
A388YB82,A,3,8,8,Y,B,82
A389AA154,A,3,8,9,A,A,154
A389EO122,A,3,8,9,E,O,122
A389KA154,A,3,8,9,K,A,154
A389PB196,A,3,8,9,P,B,196
A389XB123,A,3,8,9,X,B,123
A390CA82,A,3,9,0,C,A,82
A390EX48,A,3,9,0,E,X,48
A390HP35,A,3,9,0,H,P,35
A390OB35,A,3,9,0,O,B,35
A391AH797,A,3,9,1,A,H,797
A391BO702,A,3,9,1,B,O,702
A391EO134,A,3,9,1,E,O,134
A391PE86,A,3,9,1,P,E,86
A391YC86,A,3,9,1,Y,C,86
A392AA27,A,3,9,2,A,A,27
A392AK147,A,3,9,2,A,K,147
A392EO790,A,3,9,2,E,O,790
A393TP54,A,3,9,3,T,P,54
A394AX797,A,3,9,4,A,X,797
A394HP64,A,3,9,4,H,P,64
A394XB123,A,3,9,4,X,B,123
A395CH126,A,3,9,5,C,H,126
A395OO125,A,3,9,5,O,O,125
A395OO164,A,3,9,5,O,O,164
A396AX799,A,3,9,6,A,X,799
A396BE122,A,3,9,6,B,E,122
A396BX790,A,3,9,6,B,X,790
A396EK147,A,3,9,6,E,K,147
A396HO51,A,3,9,6,H,O,51
A396OK51,A,3,9,6,O,K,51
A396OX92,A,3,9,6,O,X,92
A396TE197,A,3,9,6,T,E,197
A396TX68,A,3,9,6,T,X,68
A397CB35,A,3,9,7,C,B,35
A397EO92,A,3,9,7,E,O,92
A397EY142,A,3,9,7,E,Y,142
A397HO197,A,3,9,7,H,O,197
A397XK750,A,3,9,7,X,K,750
A398AA142,A,3,9,8,A,A,142
A398EY198,A,3,9,8,E,Y,198
A398HK62,A,3,9,8,H,K,62
A398OC35,A,3,9,8,O,C,35
A398TH27,A,3,9,8,T,H,27
A398XB198,A,3,9,8,X,B,198
A398YK199,A,3,9,8,Y,K,199
A399AE147,A,3,9,9,A,E,147
A399AE39,A,3,9,9,A,E,39
A399BX193,A,3,9,9,B,X,193
A399EH750,A,3,9,9,E,H,750
A399KB82,A,3,9,9,K,B,82
A399OA116,A,3,9,9,O,A,116
A399PA199,A,3,9,9,P,A,199
A399TT190,A,3,9,9,T,T,190
A399XA150,A,3,9,9,X,A,150
A400CC77,A,4,0,0,C,C,77
A400CK178,A,4,0,0,C,K,178
A400ET178,A,4,0,0,E,T,178
A400HA37,A,4,0,0,H,A,37
A400HA82,A,4,0,0,H,A,82
A400KK178,A,4,0,0,K,K,178
A400OO178,A,4,0,0,O,O,178
A400TX93,A,4,0,0,T,X,93
A400XE82,A,4,0,0,X,E,82
A400XO178,A,4,0,0,X,O,178
A400YE39,A,4,0,0,Y,E,39
A401AA38,A,4,0,1,A,A,38
A401EY92,A,4,0,1,E,Y,92
A401HA156,A,4,0,1,H,A,156
A401HC82,A,4,0,1,H,C,82
A402BM178,A,4,0,2,B,M,178
A402EY164,A,4,0,2,E,Y,164
A402HA82,A,4,0,2,H,A,82
A402OT178,A,4,0,2,O,T,178
A402TA152,A,4,0,2,T,A,152
A402XB35,A,4,0,2,X,B,35
A402XK76,A,4,0,2,X,K,76
A403AA78,A,4,0,3,A,A,78
A403CH190,A,4,0,3,C,H,190
A403EK37,A,4,0,3,E,K,37
A403KP60,A,4,0,3,K,P,60
A403XA37,A,4,0,3,X,A,37
A403YO154,A,4,0,3,Y,O,154
A404AA48,A,4,0,4,A,A,48
A404AB122,A,4,0,4,A,B,122
A404CB82,A,4,0,4,C,B,82
A404CO763,A,4,0,4,C,O,763
A404EE77,A,4,0,4,E,E,77
A404OX24,A,4,0,4,O,X,24
A404PY198,A,4,0,4,P,Y,198
A404XE123,A,4,0,4,X,E,123
A405AC790,A,4,0,5,A,C,790
A405AH193,A,4,0,5,A,H,193
A405AY68,A,4,0,5,A,Y,68
A405TA37,A,4,0,5,T,A,37
A406AK797,A,4,0,6,A,K,797
A406CX82,A,4,0,6,C,X,82
A406EO67,A,4,0,6,E,O,67
A406HE67,A,4,0,6,H,E,67
A406OA37,A,4,0,6,O,A,37
A406PO134,A,4,0,6,P,O,134
A406YC35,A,4,0,6,Y,C,35
A406YO190,A,4,0,6,Y,O,190
A407AA154,A,4,0,7,A,A,154
A407AA98,A,4,0,7,A,A,98
A407AT797,A,4,0,7,A,T,797
A407BO161,A,4,0,7,B,O,161
A407BT716,A,4,0,7,B,T,716
A407BT750,A,4,0,7,B,T,750
A407CE35,A,4,0,7,C,E,35
A407EK196,A,4,0,7,E,K,196
A407MM50,A,4,0,7,M,M,50
A407OX35,A,4,0,7,O,X,35
A408EP51,A,4,0,8,E,P,51
A408OK31,A,4,0,8,O,K,31
A408XT64,A,4,0,8,X,T,64
A409AA55,A,4,0,9,A,A,55
A409KK76,A,4,0,9,K,K,76
A409XP35,A,4,0,9,X,P,35
A409YP763,A,4,0,9,Y,P,763
A410EB790,A,4,1,0,E,B,790
A410EO702,A,4,1,0,E,O,702
A410HX35,A,4,1,0,H,X,35
A411AA178,A,4,1,1,A,A,178
A411AC197,A,4,1,1,A,C,197
A411AY138,A,4,1,1,A,Y,138
A411EO67,A,4,1,1,E,O,67
A411OA96,A,4,1,1,O,A,96
A411OY122,A,4,1,1,O,Y,122
A412CX82,A,4,1,2,C,X,82
A412OO40,A,4,1,2,O,O,40
A412OT196,A,4,1,2,O,T,196
A413EP97,A,4,1,3,E,P,97
A413ET14,A,4,1,3,E,T,14
A413OC35,A,4,1,3,O,C,35
A413OX35,A,4,1,3,O,X,35
A413PK35,A,4,1,3,P,K,35
A414BY154,A,4,1,4,B,Y,154
A414CA51,A,4,1,4,C,A,51
A414CH198,A,4,1,4,C,H,198
A414PC154,A,4,1,4,P,C,154
A414PT763,A,4,1,4,P,T,763
A414XO152,A,4,1,4,X,O,152
A415CB178,A,4,1,5,C,B,178
A415OO77,A,4,1,5,O,O,77
A415YO197,A,4,1,5,Y,O,197
A416BT18,A,4,1,6,B,T,18
A416BY92,A,4,1,6,B,Y,92
A416CC35,A,4,1,6,C,C,35
A416CH35,A,4,1,6,C,H,35
A416EC702,A,4,1,6,E,C,702
A416OH82,A,4,1,6,O,H,82
A416XX35,A,4,1,6,X,X,35
A417AA39,A,4,1,7,A,A,39
A417AC197,A,4,1,7,A,C,197
A417AH81,A,4,1,7,A,H,81
A417BE41,A,4,1,7,B,E,41
A417BP156,A,4,1,7,B,P,156
A417CA63,A,4,1,7,C,A,63
A417CX161,A,4,1,7,C,X,161
A417EX92,A,4,1,7,E,X,92
A417PB35,A,4,1,7,P,B,35
A417PH64,A,4,1,7,P,H,64
A417XX82,A,4,1,7,X,X,82
A418AA177,A,4,1,8,A,A,177
A418CA152,A,4,1,8,C,A,152
A418KE92,A,4,1,8,K,E,92
A418TY123,A,4,1,8,T,Y,123
A418XK198,A,4,1,8,X,K,198
A418XO161,A,4,1,8,X,O,161
A419AA138,A,4,1,9,A,A,138
A419AB113,A,4,1,9,A,B,113
A419CC35,A,4,1,9,C,C,35
A419EO122,A,4,1,9,E,O,122
A419PH77,A,4,1,9,P,H,77
A419TT71,A,4,1,9,T,T,71
A419XO73,A,4,1,9,X,O,73
A419XX134,A,4,1,9,X,X,134
A420AA79,A,4,2,0,A,A,79
A420BO42,A,4,2,0,B,O,42
A420PK799,A,4,2,0,P,K,799
A420PP27,A,4,2,0,P,P,27
A420YC63,A,4,2,0,Y,C,63
A421AO763,A,4,2,1,A,O,763
A421AP790,A,4,2,1,A,P,790
A421BX82,A,4,2,1,B,X,82
A421PK82,A,4,2,1,P,K,82
A421XA116,A,4,2,1,X,A,116
A421XA35,A,4,2,1,X,A,35
A422AC83,A,4,2,2,A,C,83
A422CA35,A,4,2,2,C,A,35
A422EP82,A,4,2,2,E,P,82
A422EX67,A,4,2,2,E,X,67
A422HH777,A,4,2,2,H,H,777
A422PY161,A,4,2,2,P,Y,161
A422TA86,A,4,2,2,T,A,86
A423AB152,A,4,2,3,A,B,152
A423AK154,A,4,2,3,A,K,154
A423BC92,A,4,2,3,B,C,92
A423ET196,A,4,2,3,E,T,196
A423HE82,A,4,2,3,H,E,82
A423PB161,A,4,2,3,P,B,161
A423XX152,A,4,2,3,X,X,152
A423XX35,A,4,2,3,X,X,35
A424AA02,A,4,2,4,A,A,02
A424AA40,A,4,2,4,A,A,40
A424PE197,A,4,2,4,P,E,197
A424XP196,A,4,2,4,X,P,196
A424YK41,A,4,2,4,Y,K,41
A425EH99,A,4,2,5,E,H,99
A425KE198,A,4,2,5,K,E,198
A425XP196,A,4,2,5,X,P,196
A426AA77,A,4,2,6,A,A,77
A426BC125,A,4,2,6,B,C,125
A426PK69,A,4,2,6,P,K,69
A426PP37,A,4,2,6,P,P,37
A426TK89,A,4,2,6,T,K,89
A426TT92,A,4,2,6,T,T,92
A426TY69,A,4,2,6,T,Y,69
A426XK82,A,4,2,6,X,K,82
A427BT82,A,4,2,7,B,T,82
A427CA62,A,4,2,7,C,A,62
A427HO163,A,4,2,7,H,O,163
A427KA60,A,4,2,7,K,A,60
A427KC799,A,4,2,7,K,C,799
A427KE67,A,4,2,7,K,E,67
A427KH92,A,4,2,7,K,H,92
A427MB21,A,4,2,7,M,B,21
A427OO37,A,4,2,7,O,O,37
A427OX152,A,4,2,7,O,X,152
A427XX82,A,4,2,7,X,X,82
A428AA97,A,4,2,8,A,A,97
A428BP92,A,4,2,8,B,P,92
A428EO67,A,4,2,8,E,O,67
A428YB750,A,4,2,8,Y,B,750
A428YH198,A,4,2,8,Y,H,198
A429AA152,A,4,2,9,A,A,152
A429AA777,A,4,2,9,A,A,777
A429AY797,A,4,2,9,A,Y,797
A429EC98,A,4,2,9,E,C,98
A429PX763,A,4,2,9,P,X,763
A429YA763,A,4,2,9,Y,A,763
A430AH152,A,4,3,0,A,H,152
A430EC51,A,4,3,0,E,C,51
A430KO82,A,4,3,0,K,O,82
A430TH35,A,4,3,0,T,H,35
A430YO82,A,4,3,0,Y,O,82
A431HT98,A,4,3,1,H,T,98
A431TE763,A,4,3,1,T,E,763
A431TX163,A,4,3,1,T,X,163
A431TX82,A,4,3,1,T,X,82
A432AA37,A,4,3,2,A,A,37
A432BP76,A,4,3,2,B,P,76
A432BT82,A,4,3,2,B,T,82
A432OC196,A,4,3,2,O,C,196
A432XE82,A,4,3,2,X,E,82
A432XO35,A,4,3,2,X,O,35
A433KE95,A,4,3,3,K,E,95
A433PH92,A,4,3,3,P,H,92
A434AA97,A,4,3,4,A,A,97
A434BP50,A,4,3,4,B,P,50
A434CB750,A,4,3,4,C,B,750
A434TO116,A,4,3,4,T,O,116
A434TX35,A,4,3,4,T,X,35
A435AA163,A,4,3,5,A,A,163
A435AA777,A,4,3,5,A,A,777
A435EA152,A,4,3,5,E,A,152
A435KX799,A,4,3,5,K,X,799
A435TP35,A,4,3,5,T,P,35
A435XK82,A,4,3,5,X,K,82
A436AE777,A,4,3,6,A,E,777
A436BB67,A,4,3,6,B,B,67
A436EB124,A,4,3,6,E,B,124
A436KK82,A,4,3,6,K,K,82
A436KX134,A,4,3,6,K,X,134
A436PE28,A,4,3,6,P,E,28
A436PP77,A,4,3,6,P,P,77
A437AA147,A,4,3,7,A,A,147
A437AA39,A,4,3,7,A,A,39
A437CB51,A,4,3,7,C,B,51
A437HB66,A,4,3,7,H,B,66
A437HH102,A,4,3,7,H,H,102
A437HH14,A,4,3,7,H,H,14
A437TT82,A,4,3,7,T,T,82
A438BA99,A,4,3,8,B,A,99
A438ET82,A,4,3,8,E,T,82
A438HC82,A,4,3,8,H,C,82
A438OO35,A,4,3,8,O,O,35
A439AA121,A,4,3,9,A,A,121
A439KB37,A,4,3,9,K,B,37
A439PB35,A,4,3,9,P,B,35
A439TT82,A,4,3,9,T,T,82
A439XO35,A,4,3,9,X,O,35
A439YM42,A,4,3,9,Y,M,42
A440AA39,A,4,4,0,A,A,39
A440AE761,A,4,4,0,A,E,761
A440EO196,A,4,4,0,E,O,196
A440MT199,A,4,4,0,M,T,199
A440TP35,A,4,4,0,T,P,35
A440YY82,A,4,4,0,Y,Y,82
A441AA199,A,4,4,1,A,A,199
A441BE134,A,4,4,1,B,E,134
A441EC702,A,4,4,1,E,C,702
A442CH27,A,4,4,2,C,H,27
A442CO174,A,4,4,2,C,O,174
A442CP82,A,4,4,2,C,P,82
A442XH150,A,4,4,2,X,H,150
A442XO152,A,4,4,2,X,O,152
A443AA152,A,4,4,3,A,A,152
A443AA31,A,4,4,3,A,A,31
A443CB95,A,4,4,3,C,B,95
A443CC174,A,4,4,3,C,C,174
A443PA69,A,4,4,3,P,A,69
A443TB92,A,4,4,3,T,B,92
A444AA54,A,4,4,4,A,A,54
A444AA64,A,4,4,4,A,A,64
A444AA77,A,4,4,4,A,A,77
A444AH21,A,4,4,4,A,H,21
A444AH750,A,4,4,4,A,H,750
A444AX122,A,4,4,4,A,X,122
A444AX197,A,4,4,4,A,X,197
A444BB138,A,4,4,4,B,B,138
A444BC138,A,4,4,4,B,C,138
A444CP178,A,4,4,4,C,P,178
A444CY35,A,4,4,4,C,Y,35
A444EB763,A,4,4,4,E,B,763
A444EP35,A,4,4,4,E,P,35
A444HA92,A,4,4,4,H,A,92
A444HA98,A,4,4,4,H,A,98
A444HE152,A,4,4,4,H,E,152
A444HT92,A,4,4,4,H,T,92
A444HX190,A,4,4,4,H,X,190
A444KO177,A,4,4,4,K,O,177
A444OH76,A,4,4,4,O,H,76
A444OK62,A,4,4,4,O,K,62
A444OM46,A,4,4,4,O,M,46
A444OP178,A,4,4,4,O,P,178
A444OT116,A,4,4,4,O,T,116
A444OT702,A,4,4,4,O,T,702
A444OX177,A,4,4,4,O,X,177
A444PE164,A,4,4,4,P,E,164
A444PM177,A,4,4,4,P,M,177
A444TC05,A,4,4,4,T,C,05
A444XY152,A,4,4,4,X,Y,152
A444XY178,A,4,4,4,X,Y,178
A444YM35,A,4,4,4,Y,M,35
A445AE790,A,4,4,5,A,E,790
A445AP123,A,4,4,5,A,P,123
A445ET702,A,4,4,5,E,T,702
A445PX82,A,4,4,5,P,X,82
A445XC37,A,4,4,5,X,C,37
A446AC82,A,4,4,6,A,C,82
A446BO178,A,4,4,6,B,O,178
A446HA10,A,4,4,6,H,A,10
A446HC82,A,4,4,6,H,C,82
A446XB35,A,4,4,6,X,B,35
A447AA36,A,4,4,7,A,A,36
A447CB35,A,4,4,7,C,B,35
A447HB156,A,4,4,7,H,B,156
A447OH198,A,4,4,7,O,H,198
A447OP164,A,4,4,7,O,P,164
A448AH34,A,4,4,8,A,H,34
A448BB67,A,4,4,8,B,B,67
A448CH164,A,4,4,8,C,H,164
A448EH45,A,4,4,8,E,H,45
A448ET790,A,4,4,8,E,T,790
A448OY35,A,4,4,8,O,Y,35
A448PO177,A,4,4,8,P,O,177
A448PP763,A,4,4,8,P,P,763
A448TE73,A,4,4,8,T,E,73
A448YA150,A,4,4,8,Y,A,150
A449AC92,A,4,4,9,A,C,92
A449HM35,A,4,4,9,H,M,35
A449KT152,A,4,4,9,K,T,152
A449KX45,A,4,4,9,K,X,45
A449XY152,A,4,4,9,X,Y,152
A450BO763,A,4,5,0,B,O,763
A450EP716,A,4,5,0,E,P,716
A450KM178,A,4,5,0,K,M,178
A450OC197,A,4,5,0,O,C,197
A450YA177,A,4,5,0,Y,A,177
A451EY178,A,4,5,1,E,Y,178
A451HP716,A,4,5,1,H,P,716
A451KC93,A,4,5,1,K,C,93
A451KT92,A,4,5,1,K,T,92
A451XH777,A,4,5,1,X,H,777
A451XK82,A,4,5,1,X,K,82
A452AT49,A,4,5,2,A,T,49
A452AT799,A,4,5,2,A,T,799
A452BT34,A,4,5,2,B,T,34
A452CH35,A,4,5,2,C,H,35
A452EO702,A,4,5,2,E,O,702
A452OO27,A,4,5,2,O,O,27
A452PC37,A,4,5,2,P,C,37
A453BE716,A,4,5,3,B,E,716
A453ET122,A,4,5,3,E,T,122
A453HK82,A,4,5,3,H,K,82
A453YO78,A,4,5,3,Y,O,78
A454AA178,A,4,5,4,A,A,178
A454AK797,A,4,5,4,A,K,797
A454BX92,A,4,5,4,B,X,92
A454XX35,A,4,5,4,X,X,35
A454YH32,A,4,5,4,Y,H,32
A455AA96,A,4,5,5,A,A,96
A455EP763,A,4,5,5,E,P,763
A455HK33,A,4,5,5,H,K,33
A456AA52,A,4,5,6,A,A,52
A456BP67,A,4,5,6,B,P,67
A456CX35,A,4,5,6,C,X,35
A456MH98,A,4,5,6,M,H,98
A456OO150,A,4,5,6,O,O,150
A456OO198,A,4,5,6,O,O,198
A456OO35,A,4,5,6,O,O,35
A457EC702,A,4,5,7,E,C,702
A457HY89,A,4,5,7,H,Y,89
A457KH92,A,4,5,7,K,H,92
A457KO198,A,4,5,7,K,O,198
A457OY125,A,4,5,7,O,Y,125
A457PC52,A,4,5,7,P,C,52
A457TY164,A,4,5,7,T,Y,164
A457XX77,A,4,5,7,X,X,77
A458AA152,A,4,5,8,A,A,152
A458AA177,A,4,5,8,A,A,177
A458HB763,A,4,5,8,H,B,763
A458HK33,A,4,5,8,H,K,33
A458KK67,A,4,5,8,K,K,67
A458OO21,A,4,5,8,O,O,21
A459OP35,A,4,5,9,O,P,35
A459PA123,A,4,5,9,P,A,123
A460AA10,A,4,6,0,A,A,10
A460AX750,A,4,6,0,A,X,750
A460HY164,A,4,6,0,H,Y,164
A460PP197,A,4,6,0,P,P,197
A460TX197,A,4,6,0,T,X,197
A460TY82,A,4,6,0,T,Y,82
A460YA186,A,4,6,0,Y,A,186
A461AA199,A,4,6,1,A,A,199
A461AC82,A,4,6,1,A,C,82
A461AP98,A,4,6,1,A,P,98
A461EB198,A,4,6,1,E,B,198
A461KO25,A,4,6,1,K,O,25
A462CB92,A,4,6,2,C,B,92
A462OH92,A,4,6,2,O,H,92
A462TH33,A,4,6,2,T,H,33
A462YM64,A,4,6,2,Y,M,64
A463AB797,A,4,6,3,A,B,797
A463BO152,A,4,6,3,B,O,152
A463EK122,A,4,6,3,E,K,122
A463EP97,A,4,6,3,E,P,97
A463HA51,A,4,6,3,H,A,51
A463HX702,A,4,6,3,H,X,702
A463KT60,A,4,6,3,K,T,60
A463KT92,A,4,6,3,K,T,92
A463OP799,A,4,6,3,O,P,799
